Date,Price,NAV
04.07.1997,568.18,3532771.0
07.07.1997,569.15,3663333.0
08.07.1997,570.79,3792996.0
09.07.1997,570.68,3798458.0
10.07.1997,569.23,3812556.0
11.07.1997,570.55,3829946.0
14.07.1997,570.76,3833147.0
15.07.1997,569.67,3820125.0
16.07.1997,569.57,3844836.0
17.07.1997,570.81,3853209.0
18.07.1997,570.92,3874007.0
21.07.1997,570.55,3842913.0
22.07.1997,571.05,3880016.0
23.07.1997,570.94,3879316.0
24.07.1997,571.73,3884656.0
25.07.1997,572.6,3883237.0
28.07.1997,573.04,3886187.0
29.07.1997,573.46,3906507.0
30.07.1997,573.36,3888420.0
31.07.1997,573.97,3892597.0
01.08.1997,574.44,3905787.0
04.08.1997,574.1,3877632.0
05.08.1997,573.97,3854002.0
06.08.1997,573.87,3772838.0
07.08.1997,574.04,3760290.0
08.08.1997,573.91,3721618.0
11.08.1997,573.29,3704964.0
12.08.1997,573.45,3656265.0
13.08.1997,573.34,3645599.0
14.08.1997,571.67,3623102.0
15.08.1997,572.88,3625803.0
18.08.1997,573.89,3445920.0
19.08.1997,574.83,3366532.0
20.08.1997,574.73,3352414.0
21.08.1997,575.78,3327827.0
22.08.1997,576.26,3293754.0
25.08.1997,576.8,3296857.0
26.08.1997,577.49,3281490.0
27.08.1997,577.39,3278011.0
28.08.1997,578.13,3273320.0
29.08.1997,578.74,3273839.0
01.09.1997,578.42,3272041.0
02.09.1997,578.5,3266737.0
03.09.1997,578.4,3124055.0
04.09.1997,579.89,3132113.0
05.09.1997,580.14,3087526.0
08.09.1997,579.67,3079824.0
09.09.1997,579.36,3078158.0
10.09.1997,579.25,3063701.0
11.09.1997,579.63,3085706.0
12.09.1997,577.21,3054318.0
15.09.1997,578.32,3044980.0
16.09.1997,579.48,3032580.0
17.09.1997,579.38,3032033.0
18.09.1997,580.32,3030463.0
19.09.1997,580.48,3026143.0
22.09.1997,580.66,3023383.0
23.09.1997,580.5,3022526.0
24.09.1997,580.41,3016300.0
25.09.1997,580.8,3018314.0
26.09.1997,580.3,3015713.0
29.09.1997,580.98,2992427.0
30.09.1997,581.64,2995827.0
01.10.1997,581.54,2989155.0
02.10.1997,583.7,2991543.0
03.10.1997,584.78,2997078.0
06.10.1997,584.04,2993263.0
07.10.1997,584.06,2993358.0
08.10.1997,583.95,2777044.0
09.10.1997,584.06,3077074.0
10.10.1997,583.79,2776289.0
13.10.1997,584.15,2777995.0
14.10.1997,584.27,2778567.0
15.10.1997,584.18,2767963.0
16.10.1997,584.59,2769905.0
17.10.1997,584.52,2663016.0
20.10.1997,584.48,2624189.0
21.10.1997,584.53,2624429.0
22.10.1997,584.42,2623955.0
23.10.1997,584.57,2611756.0
24.10.1997,584.88,2600243.0
27.10.1997,584.66,2599296.0
28.10.1997,575.49,2558510.0
29.10.1997,575.38,2549476.0
30.10.1997,582.75,2582135.0
31.10.1997,583.58,2585772.0
03.11.1997,583.89,2563135.0
04.11.1997,584.38,2553619.0
05.11.1997,584.27,2558158.0
06.11.1997,581.14,2544443.0
10.11.1997,569.51,2443893.0
11.11.1997,569.44,2443604.0
12.11.1997,569.38,2443323.0
13.11.1997,571.03,2447552.0
14.11.1997,576.79,2461649.0
17.11.1997,576.2,2447590.0
18.11.1997,574.04,2410166.0
19.11.1997,574.17,2415727.0
20.11.1997,573.53,2413039.0
21.11.1997,573.97,2404214.0
24.11.1997,570.55,2389908.0
25.11.1997,568.34,2344098.0
26.11.1997,568.23,2343675.0
27.11.1997,570.34,2352369.0
28.11.1997,569.6,2360331.0
01.12.1997,551.28,2284402.0
02.12.1997,551.09,2291884.0
03.12.1997,552.99,2391470.0
04.12.1997,561.63,2416808.0
05.12.1997,567.1,2429025.0
08.12.1997,569.28,2438369.0
09.12.1997,570.71,2444479.0
10.12.1997,569.5,2439297.0
11.12.1997,566.55,2426659.0
15.12.1997,565.92,2423971.0
16.12.1997,568.32,2434248.0
17.12.1997,568.21,2438109.0
18.12.1997,573.45,2460591.0
19.12.1997,574.1,2437254.0
22.12.1997,573.75,2413407.0
23.12.1997,574.38,2416034.0
24.12.1997,573.87,2408157.0
25.12.1997,576.06,2129338.0
26.12.1997,576.6,2126728.0
29.12.1997,579.22,2136369.0
30.12.1997,584.32,2155174.0
31.12.1997,584.21,2154785.0
05.01.1998,583.68,2152839.0
06.01.1998,582.33,2147863.0
08.01.1998,582.12,2147088.0
09.01.1998,586.72,2164046.0
12.01.1998,583.9,2660394.0
13.01.1998,583.73,2659615.0
14.01.1998,583.5,2658611.0
15.01.1998,585.09,2665844.0
16.01.1998,586.14,2670633.0
19.01.1998,588.12,2679632.0
20.01.1998,589.9,2680066.0
21.01.1998,590.0,2680518.0
22.01.1998,588.75,2674840.0
23.01.1998,589.32,2677432.0
26.01.1998,581.78,2618282.0
27.01.1998,580.3,2628627.0
28.01.1998,580.2,2628189.0
29.01.1998,572.06,2565894.0
30.01.1998,562.31,4039147.0
02.02.1998,570.99,4075790.0
03.02.1998,571.29,4077923.0
04.02.1998,571.15,4181025.0
05.02.1998,574.45,5308131.0
06.02.1998,579.61,6017916.0
09.02.1998,590.19,6731073.0
10.02.1998,590.81,7341702.0
11.02.1998,590.65,7339657.0
12.02.1998,599.05,7444058.0
13.02.1998,595.86,7404390.0
16.02.1998,597.3,7430299.0
17.02.1998,600.2,7466363.0
18.02.1998,600.2,7476471.0
19.02.1998,604.6,7531217.0
20.02.1998,612.2,7619775.0
23.02.1998,611.88,7619735.0
24.02.1998,611.47,7602322.0
25.02.1998,611.56,7609421.0
26.02.1998,612.82,7625120.0
27.02.1998,616.24,5468903.0
02.03.1998,621.71,5517380.0
03.03.1998,621.71,5515214.0
04.03.1998,621.68,5539304.0
05.03.1998,630.6,5653776.0
06.03.1998,631.02,5664571.0
10.03.1998,630.42,5662136.0
11.03.1998,629.8,5656602.0
12.03.1998,638.12,5731370.0
13.03.1998,643.72,5773200.0
16.03.1998,641.68,5751757.0
17.03.1998,637.75,5705743.0
18.03.1998,637.52,5703664.0
19.03.1998,639.58,5720235.0
20.03.1998,641.06,5733447.0
23.03.1998,631.13,5643365.0
24.03.1998,639.49,5728557.0
25.03.1998,639.15,5773200.0
26.03.1998,643.46,5751757.0
27.03.1998,645.73,5705743.0
30.03.1998,641.06,5733447.0
31.03.1998,631.13,5643365.0
01.04.1998,643.93,6316461.0
02.04.1998,640.47,6259409.0
03.04.1998,639.17,6246706.0
06.04.1998,636.89,6224377.0
07.04.1998,636.04,6216137.0
08.04.1998,635.49,6219997.0
09.04.1998,638.2,6246519.0
10.04.1998,639.88,6262902.0
13.04.1998,639.5,6294254.0
14.04.1998,636.59,6390621.0
15.04.1998,636.32,5854732.0
16.04.1998,643.75,5916685.0
17.04.1998,641.39,5894943.0
20.04.1998,634.18,5828725.0
21.04.1998,633.5,5813919.0
22.04.1998,633.43,5775333.0
23.04.1998,641.03,5844560.0
24.04.1998,647.28,5901544.0
27.04.1998,655.23,5974032.0
28.04.1998,651.85,5931134.0
29.04.1998,651.86,6039523.0
30.04.1998,651.15,6032966.0
05.05.1998,647.91,6002989.0
06.05.1998,647.5,6032147.0
07.05.1998,645.47,6013224.0
08.05.1998,643.94,6001985.0
12.05.1998,638.01,5946716.0
13.05.1998,637.1,5944286.0
14.05.1998,633.68,5912450.0
15.05.1998,622.19,5805254.0
18.05.1998,598.41,5714813.0
19.05.1998,595.75,5731367.0
20.05.1998,596.35,5868086.0
21.05.1998,612.97,6074488.0
22.05.1998,599.11,5977137.0
25.05.1998,586.33,5849653.0
26.05.1998,556.9,5543756.0
27.05.1998,524.38,5220089.0
28.05.1998,540.74,5382928.0
29.05.1998,549.79,5473012.0
01.06.1998,551.5,5511643.0
02.06.1998,547.51,5477815.0
03.06.1998,548.36,5611280.0
04.06.1998,599.34,6089774.0
05.06.1998,593.19,6027358.0
08.06.1998,587.42,5956991.0
09.06.1998,589.67,5997785.0
10.06.1998,589.16,5997543.0
11.06.1998,556.7,5667131.0
15.06.1998,539.93,5496459.0
16.06.1998,542.1,5498097.0
17.06.1998,547.84,5556270.0
18.06.1998,586.5,5875025.0
19.06.1998,578.6,5800892.0
22.06.1998,582.89,5861712.0
23.06.1998,580.31,5724507.0
24.06.1998,580.07,5722144.0
25.06.1998,563.22,5548543.0
26.06.1998,533.71,5239945.0
29.06.1998,520.44,5108591.0
30.06.1998,528.11,5183900.0
01.07.1998,522.32,5121673.0
02.07.1998,522.88,5112966.0
03.07.1998,514.53,5007982.0
06.07.1998,500.65,4997935.0
07.07.1998,472.76,4719447.0
08.07.1998,470.1,4653257.0
09.07.1998,454.19,4496330.0
10.07.1998,450.47,4459457.0
13.07.1998,456.96,4523691.0
14.07.1998,569.21,5634936.0
15.07.1998,583.64,5771941.0
16.07.1998,576.28,5699160.0
17.07.1998,593.42,5868634.0
20.07.1998,607.61,6008987.0
21.07.1998,613.9,6063595.0
22.07.1998,604.99,5975591.0
23.07.1998,595.57,5887523.0
24.07.1998,567.33,5605512.0
27.07.1998,560.22,5535330.0
28.07.1998,541.63,5351645.0
29.07.1998,563.59,5568549.0
30.07.1998,565.54,5576573.0
31.07.1998,575.16,5671408.0
03.08.1998,560.75,5529284.0
04.08.1998,563.89,5560252.0
05.08.1998,559.54,5517367.0
06.08.1998,553.58,5453225.0
07.08.1998,524.68,5168530.0
10.08.1998,527.45,5166394.0
11.08.1998,499.36,4891259.0
12.08.1998,459.2,4483840.0
13.08.1998,421.32,4113943.0
14.08.1998,423.32,4133517.0
17.08.1998,421.09,4111696.0
18.08.1998,420.22,4103228.0
19.08.1998,418.86,4089910.0
20.08.1998,417.04,4072197.0
21.08.1998,414.15,4043903.0
24.08.1998,405.78,3962231.0
25.08.1998,404.06,3945442.0
26.08.1998,398.21,3888259.0
27.08.1998,395.62,3863044.0
28.08.1998,402.02,3925481.0
31.08.1998,279.77,2731790.0
01.09.1998,274.81,2683340.0
02.09.1998,268.15,2618294.0
03.09.1998,259.57,2534576.0
04.09.1998,253.04,2470780.0
07.09.1998,239.98,2343243.0
08.09.1998,228.89,2234948.0
09.09.1998,219.68,2145059.0
10.09.1998,213.14,2081216.0
11.09.1998,208.48,2035712.0
14.09.1998,182.84,1785348.0
15.09.1998,176.62,1724610.0
16.09.1998,170.55,1665329.0
17.09.1998,167.9,1639477.0
18.09.1998,161.7,1578867.0
21.09.1998,139.92,1366272.0
22.09.1998,132.15,1290390.0
23.09.1998,124.6,1216625.0
24.09.1998,117.26,1144968.0
25.09.1998,109.91,1073219.0
28.09.1998,87.46,853997.0
29.09.1998,82.62,806709.0
30.09.1998,73.72,719863.0
01.10.1998,71.44,697544.0
02.10.1998,76.72,749092.0
05.10.1998,74.13,723864.0
06.10.1998,71.98,702882.0
07.10.1998,70.59,689270.0
08.10.1998,69.84,681990.0
09.10.1998,71.3,696254.0
12.10.1998,72.06,703618.0
13.10.1998,75.07,733051.0
14.10.1998,76.13,743401.0
15.10.1998,77.76,759305.0
16.10.1998,77.12,753040.0
19.10.1998,75.85,740647.0
20.10.1998,76.09,742934.0
21.10.1998,81.16,792435.0
22.10.1998,81.5,795792.0
23.10.1998,82.42,804792.0
26.10.1998,80.97,790580.0
27.10.1998,80.85,789436.0
28.10.1998,85.13,831287.0
29.10.1998,84.74,827479.0
30.10.1998,84.63,826329.0
02.11.1998,84.16,821807.0
03.11.1998,84.97,829654.0
04.11.1998,84.68,826856.0
05.11.1998,84.28,822924.0
06.11.1998,83.76,817861.0
10.11.1998,83.2,812441.0
11.11.1998,83.01,810581.0
12.11.1998,83.17,812097.0
13.11.1998,82.89,809419.0
16.11.1998,82.97,810162.0
17.11.1998,83.22,812644.0
18.11.1998,83.76,817910.0
19.11.1998,84.35,823644.0
20.11.1998,84.74,827417.0
23.11.1998,84.76,827594.0
24.11.1998,84.78,827860.0
25.11.1998,85.26,832494.0
26.11.1998,86.24,842095.0
27.11.1998,85.39,833792.0
30.11.1998,85.4,833849.0
01.12.1998,85.42,834085.0
02.12.1998,85.73,837148.0
03.12.1998,86.16,841346.0
04.12.1998,85.86,838335.0
07.12.1998,86.03,840046.0
08.12.1998,86.21,841826.0
09.12.1998,86.17,841384.0
10.12.1998,86.26,842315.0
11.12.1998,86.24,842130.0
15.12.1998,86.13,840964.0
16.12.1998,86.13,842764.0
17.12.1998,86.3,842624.0
18.12.1998,86.32,842845.0
21.12.1998,86.48,844420.0
22.12.1998,87.13,850754.0
23.12.1998,88.39,863092.0
24.12.1998,88.84,867435.0
25.12.1998,89.35,872425.0
28.12.1998,90.17,880424.0
29.12.1998,90.95,888091.0
30.12.1998,91.96,897961.0
31.12.1998,91.95,897886.0
05.01.1999,91.94,897752.0
06.01.1999,92.04,898758.0
10.01.1999,91.76,895946.0
11.01.1999,91.99,898220.0
12.01.1999,91.87,897025.0
13.01.1999,92.0,898348.0
14.01.1999,92.25,900786.0
15.01.1999,92.35,901788.0
18.01.1999,92.04,898724.0
19.01.1999,92.17,900029.0
20.01.1999,92.87,906784.0
21.01.1999,92.81,906285.0
22.01.1999,92.96,907675.0
25.01.1999,93.09,908934.0
26.01.1999,93.2,910067.0
27.01.1999,93.65,914427.0
28.01.1999,94.09,918711.0
29.01.1999,94.41,921849.0
01.02.1999,95.78,935201.0
02.02.1999,96.34,940730.0
03.02.1999,96.16,938986.0
04.02.1999,96.45,941775.0
05.02.1999,96.97,946816.0
08.02.1999,98.02,957110.0
09.02.1999,98.72,963922.0
10.02.1999,99.33,969923.0
11.02.1999,99.27,969293.0
12.02.1999,98.34,960190.0
15.02.1999,98.72,963956.0
16.02.1999,99.05,967185.0
17.02.1999,99.73,973776.0
18.02.1999,100.1,977462.0
19.02.1999,100.29,979275.0
22.02.1999,100.04,976871.0
23.02.1999,99.78,974332.0
24.02.1999,100.13,977667.0
25.02.1999,99.92,975670.0
26.02.1999,256.56,2505197.0
01.03.1999,256.42,2503834.0
02.03.1999,256.72,2506724.0
03.03.1999,256.93,2508769.0
04.03.1999,256.74,2506937.0
05.03.1999,254.84,2488351.0
09.03.1999,256.79,2507409.0
10.03.1999,256.93,2508829.0
11.03.1999,266.86,2605775.0
12.03.1999,267.97,2616566.0
15.03.1999,267.36,2610659.0
16.03.1999,268.42,2621017.0
17.03.1999,269.13,2627870.0
18.03.1999,287.78,2809976.0
19.03.1999,306.0,2987918.0
22.03.1999,330.7,3229092.0
23.03.1999,323.91,3162849.0
24.03.1999,300.93,2938460.0
25.03.1999,332.0,3241789.0
26.03.1999,340.39,3323714.0
29.03.1999,331.15,3233497.0
30.03.1999,339.27,3312763.0
31.03.1999,333.15,3253071.0
01.04.1999,327.77,3200493.0
02.04.1999,314.78,3073615.0
05.04.1999,311.96,3046112.0
06.04.1999,316.1,3086543.0
07.04.1999,313.79,3063941.0
08.04.1999,510.75,4987205.0
09.04.1999,510.26,4982420.0
12.04.1999,511.07,4990308.0
13.04.1999,511.0,4989641.0
14.04.1999,510.97,4979518.0
15.04.1999,628.71,6120578.0
16.04.1999,629.61,6129314.0
19.04.1999,637.42,6205365.0
20.04.1999,633.92,6171290.0
21.04.1999,634.5,6176974.0
22.04.1999,741.52,7218777.0
23.04.1999,742.69,7212370.0
26.04.1999,746.59,7125075.0
27.04.1999,749.22,7150166.0
28.04.1999,755.95,7184114.0
29.04.1999,794.15,7539826.0
30.04.1999,825.55,7837929.0
05.05.1999,847.85,8048799.0
06.05.1999,915.69,8690979.0
07.05.1999,914.71,8671079.0
11.05.1999,887.45,8412606.0
12.05.1999,864.96,8199444.0
13.05.1999,885.73,8164303.0
14.05.1999,905.83,8349556.0
17.05.1999,932.54,8595711.0
18.05.1999,937.77,8643921.0
19.05.1999,932.4,8594406.0
20.05.1999,935.66,8624480.0
21.05.1999,954.9,8801831.0
24.05.1999,964.14,8886995.0
25.05.1999,977.64,9011461.0
26.05.1999,953.46,8788579.0
27.05.1999,993.03,9163303.0
28.05.1999,1007.44,9302661.0
31.05.1999,1049.74,9693307.0
01.06.1999,1069.96,9862584.0
02.06.1999,1095.55,10103446.0
03.06.1999,1167.77,10769519.0
04.06.1999,1210.83,11183152.0
07.06.1999,1223.74,11312330.0
08.06.1999,1211.22,11196577.0
09.06.1999,1224.57,11351281.0
10.06.1999,1311.7,12167001.0
11.06.1999,1385.91,12855307.0
15.06.1999,1295.66,12130194.0
16.06.1999,1337.2,12519110.0
17.06.1999,1282.91,12015831.0
18.06.1999,1199.57,11284695.0
21.06.1999,1261.15,11863943.0
22.06.1999,1242.25,11686180.0
23.06.1999,1243.26,11752884.0
24.06.1999,1250.61,11822380.0
25.06.1999,1268.68,11895197.0
28.06.1999,1260.05,11826290.0
29.06.1999,1349.21,12657078.0
30.06.1999,1229.36,11537941.0
01.07.1999,1320.23,12403381.0
02.07.1999,1329.14,12487146.0
05.07.1999,1340.93,12597887.0
06.07.1999,1375.3,12830417.0
07.07.1999,1359.12,12679447.0
08.07.1999,1354.27,12634201.0
09.07.1999,1392.99,12995483.0
12.07.1999,1396.71,13030131.0
13.07.1999,1359.13,12679609.0
14.07.1999,1352.83,12610235.0
15.07.1999,1344.0,12238727.0
16.07.1999,1328.61,12098549.0
19.07.1999,1291.9,11764293.0
20.07.1999,1246.26,11348668.0
21.07.1999,1218.27,11093827.0
22.07.1999,1216.7,11075113.0
23.07.1999,1253.83,11397983.0
26.07.1999,1326.31,12056888.0
27.07.1999,1365.48,12412952.0
28.07.1999,1348.04,12230715.0
29.07.1999,1393.72,12645175.0
30.07.1999,1327.33,12042821.0
02.08.1999,1370.49,12434444.0
03.08.1999,1367.02,12402903.0
04.08.1999,1294.84,11748048.0
05.08.1999,1289.23,11671932.0
06.08.1999,1269.2,11501203.0
09.08.1999,1172.61,10626004.0
10.08.1999,1239.54,11169534.0
11.08.1999,1234.02,11119743.0
12.08.1999,1248.14,11246991.0
13.08.1999,1232.74,11084809.0
16.08.1999,1257.58,11313191.0
17.08.1999,1251.32,11256829.0
18.08.1999,1261.76,11350776.0
19.08.1999,1276.54,11508693.0
20.08.1999,1289.69,11627249.0
21.08.1999,1289.69,11627249.0
22.08.1999,1289.69,11627249.0
23.08.1999,1312.54,11833247.0
24.08.1999,1314.99,11855375.0
25.08.1999,1326.51,11959196.0
26.08.1999,1338.85,12070441.0
27.08.1999,1307.22,11785351.0
28.08.1999,1307.22,11785351.0
29.08.1999,1307.22,11785351.0
30.08.1999,1299.64,11716991.0
31.08.1999,1259.93,11358951.0
01.09.1999,1246.32,11236255.0
02.09.1999,1263.24,11388796.0
03.09.1999,1279.24,11530490.0
06.09.1999,1277.0,11510298.0
07.09.1999,1286.5,11595913.0
08.09.1999,1282.47,11559587.0
09.09.1999,1269.37,11441580.0
10.09.1999,1270.62,11452795.0
13.09.1999,1248.51,11253473.0
14.09.1999,1241.0,11185796.0
15.09.1999,1249.96,11266593.0
16.09.1999,1218.93,10986862.0
17.09.1999,1318.95,11877113.0
20.09.1999,1259.14,11338575.0
21.09.1999,1243.56,11198250.0
22.09.1999,1249.04,11242705.0
23.09.1999,1240.87,11169228.0
24.09.1999,1243.94,11184159.0
27.09.1999,1253.71,11271991.0
28.09.1999,1263.62,11361055.0
29.09.1999,1244.16,11186109.0
30.09.1999,1244.86,11192375.0
01.10.1999,1243.04,11176039.0
04.10.1999,1245.92,11201949.0
05.10.1999,1260.35,11331675.0
06.10.1999,1276.89,11480368.0
07.10.1999,1277.79,11488450.0
08.10.1999,1276.85,11479986.0
11.10.1999,1268.84,11407987.0
12.10.1999,1261.42,11341248.0
13.10.1999,1264.88,11372404.0
14.10.1999,1273.72,11451863.0
15.10.1999,1259.2,11321317.0
18.10.1999,1248.26,11222962.0
19.10.1999,1250.43,11242510.0
20.10.1999,1252.46,11260723.0
21.10.1999,1253.34,11268609.0
22.10.1999,1249.34,11239702.0
25.10.1999,1247.96,11227280.0
26.10.1999,1260.82,11342974.0
27.10.1999,1269.8,11423732.0
28.10.1999,1283.78,11549542.0
29.10.1999,1300.21,11690075.0
01.11.1999,1291.49,11611632.0
02.11.1999,1299.66,11685114.0
03.11.1999,1334.34,12007876.0
04.11.1999,1348.59,12136135.0
05.11.1999,1344.9,12102911.0
09.11.1999,1347.97,12140542.0
10.11.1999,1364.88,12292909.0
11.11.1999,1389.74,12526796.0
12.11.1999,1379.5,12446505.0
15.11.1999,1404.91,12675760.0
16.11.1999,1431.36,12914369.0
17.11.1999,1433.45,12759138.0
18.11.1999,1448.78,12895549.0
19.11.1999,1458.87,12985397.0
22.11.1999,1540.16,13708961.0
23.11.1999,1682.91,14979598.0
24.11.1999,1671.79,14804521.0
25.11.1999,1676.44,14845674.0
26.11.1999,1623.85,14379998.0
29.11.1999,1571.85,13917973.0
30.11.1999,1505.01,13326134.0
01.12.1999,1578.29,13974994.0
02.12.1999,1591.78,14094428.0
03.12.1999,1630.98,14441506.0
06.12.1999,1660.39,14701953.0
07.12.1999,1597.86,14148219.0
08.12.1999,1543.08,13663179.0
09.12.1999,1565.1,13858202.0
10.12.1999,1588.1,14061836.0
14.12.1999,1585.44,14038296.0
15.12.1999,1631.32,14444492.0
16.12.1999,1650.39,14613366.0
17.12.1999,1710.88,15149010.0
20.12.1999,1744.18,15443807.0
21.12.1999,1721.7,15244808.0
22.12.1999,1763.11,15611480.0
23.12.1999,1786.47,15818262.0
24.12.1999,1858.84,16189609.0
27.12.1999,1786.86,15562732.0
28.12.1999,1814.27,15801466.0
29.12.1999,1816.28,15818911.0
30.12.1999,1817.37,15828420.0
31.12.1999,1818.18,15835453.0
05.01.2000,1823.23,15879472.0
06.01.2000,1920.08,16722975.0
10.01.2000,2160.78,18827097.0
11.01.2000,2159.64,18771754.0
12.01.2000,2228.44,19382813.0
13.01.2000,2332.95,20295323.0
14.01.2000,2340.6,20366825.0
17.01.2000,2359.61,20537753.0
18.01.2000,2355.3,20500207.0
19.01.2000,2331.53,20343335.0
20.01.2000,2349.99,20504425.0
21.01.2000,2345.82,20468048.0
24.01.2000,2420.24,21121361.0
25.01.2000,2401.4,20957002.0
26.01.2000,2432.27,21245440.0
27.01.2000,2433.23,21353897.0
28.01.2000,2446.09,21511062.0
31.01.2000,2377.39,21409285.0
01.02.2000,2388.99,21511372.0
02.02.2000,2377.77,21410290.0
03.02.2000,2386.92,21499753.0
04.02.2000,2431.63,21902535.0
07.02.2000,2452.92,22180523.0
08.02.2000,2473.37,22365444.0
09.02.2000,2528.8,22866605.0
10.02.2000,2529.59,22800305.0
11.02.2000,2539.58,22894051.0
14.02.2000,2626.3,23741775.0
15.02.2000,2625.93,23738465.0
16.02.2000,2637.38,23849973.0
17.02.2000,2597.52,23524162.0
18.02.2000,2563.95,23118597.0
21.02.2000,2573.88,23338137.0
22.02.2000,2570.83,23320550.0
23.02.2000,2575.75,23365167.0
24.02.2000,2617.91,23758095.0
25.02.2000,2613.94,23920112.0
28.02.2000,2609.79,23983140.0
29.02.2000,2626.85,24139896.0
01.03.2000,2631.68,24184315.0
02.03.2000,2659.03,24480574.0
03.03.2000,2671.5,24591296.0
06.03.2000,2730.78,25169764.0
07.03.2000,2777.88,25631939.0
09.03.2000,2784.66,25669451.0
10.03.2000,2797.63,25819149.0
13.03.2000,2809.09,25934296.0
14.03.2000,2866.83,26467287.0
15.03.2000,2964.45,27368551.0
16.03.2000,2971.46,27443320.0
17.03.2000,3013.59,27832382.0
20.03.2000,3024.66,27946154.0
21.03.2000,3042.2,28148173.0
22.03.2000,3052.51,28243603.0
23.03.2000,3066.08,28637905.0
24.03.2000,3062.35,28539078.0
27.03.2000,3044.9,28386696.0
28.03.2000,2988.13,27946329.0
29.03.2000,3016.94,28202713.0
30.03.2000,3019.18,28260170.0
31.03.2000,2978.74,28048705.0
03.04.2000,2931.18,27610319.0
04.04.2000,2943.34,27754825.0
05.04.2000,2887.78,27213551.0
06.04.2000,2893.07,27263474.0
07.04.2000,2927.69,27649730.0
10.04.2000,2958.3,28023203.0
11.04.2000,2971.51,28148249.0
12.04.2000,2981.73,28245127.0
13.04.2000,3002.01,28437197.0
14.04.2000,2991.36,28336368.0
17.04.2000,2955.67,28002216.0
18.04.2000,2974.46,28156389.0
19.04.2000,2989.19,28206871.0
20.04.2000,2954.17,27854331.0
21.04.2000,2964.08,28032703.0
24.04.2000,2952.06,27911149.0
25.04.2000,2935.74,27756868.0
26.04.2000,2943.83,27833380.0
27.04.2000,2943.19,27857356.0
28.04.2000,2941.83,27844472.0
03.05.2000,2931.92,27780970.0
04.05.2000,2925.57,27688609.0
05.05.2000,2927.82,27766896.0
06.05.2000,2939.28,27875595.0
10.05.2000,2946.19,27953061.0
11.05.2000,2946.57,28029369.0
12.05.2000,2957.26,28151038.0
15.05.2000,2952.63,28117043.0
16.05.2000,2975.48,28330155.0
17.05.2000,2980.08,28393958.0
18.05.2000,2990.85,28496541.0
19.05.2000,3029.86,28876914.0
22.05.2000,3024.5,28834378.0
23.05.2000,3004.16,29595778.0
24.05.2000,2938.3,28946881.0
25.05.2000,2959.97,29257949.0
26.05.2000,2977.99,30046062.0
29.05.2000,2968.85,30353690.0
30.05.2000,2979.2,30459537.0
31.05.2000,3001.19,30817562.0
01.06.2000,3024.24,31054153.0
02.06.2000,3020.03,30890059.0
05.06.2000,3043.18,31126755.0
06.06.2000,3074.2,31444060.0
07.06.2000,3097.51,32103280.0
08.06.2000,3107.64,29690456.0
09.06.2000,3138.46,30049385.0
13.06.2000,3152.0,32984146.0
14.06.2000,3172.88,33202620.0
15.06.2000,3167.18,33142936.0
16.06.2000,3165.03,33760912.0
19.06.2000,3175.28,33925321.0
20.06.2000,3172.79,33885942.0
21.06.2000,3153.8,33693186.0
22.06.2000,3170.19,33861938.0
23.06.2000,3178.15,33960164.0
26.06.2000,3172.23,33906901.0
27.06.2000,3188.01,34090619.0
28.06.2000,3214.86,34686629.0
29.06.2000,3265.49,35327450.0
30.06.2000,3294.4,35725729.0
03.07.2000,3306.84,36020575.0
04.07.2000,3380.61,36775734.0
05.07.2000,3396.4,36947495.0
06.07.2000,3433.66,42072846.0
07.07.2000,3481.1,42874995.0
10.07.2000,3483.92,43129000.0
11.07.2000,3476.68,43025396.0
12.07.2000,3471.4,43006435.0
13.07.2000,3529.52,43769685.0
14.07.2000,3608.96,44857690.0
17.07.2000,3657.81,45584129.0
18.07.2000,3658.23,45522793.0
19.07.2000,3692.0,45937151.0
20.07.2000,3706.32,46164602.0
21.07.2000,3621.87,45162693.0
24.07.2000,3617.46,45307621.0
25.07.2000,3655.87,45785207.0
26.07.2000,3672.69,45595480.0
27.07.2000,3650.78,45332203.0
28.07.2000,3647.24,45293364.0
31.07.2000,3641.43,45221129.0
01.08.2000,3648.07,45334163.0
02.08.2000,3684.95,45792397.0
03.08.2000,3759.39,46520313.0
04.08.2000,3814.33,47496407.0
07.08.2000,3850.56,49747634.0
08.08.2000,3853.38,49776761.0
09.08.2000,3882.54,49891136.0
10.08.2000,3901.52,49885691.0
11.08.2000,3945.74,50044049.0
14.08.2000,3934.55,49816560.0
15.08.2000,3911.22,49124184.0
16.08.2000,3871.68,48787656.0
17.08.2000,3892.92,49406182.0
18.08.2000,3889.55,49502470.0
21.08.2000,3876.44,49335509.0
22.08.2000,3899.48,49672809.0
23.08.2000,3918.2,50180285.0
24.08.2000,3914.67,50215048.0
25.08.2000,3930.09,50475069.0
28.08.2000,3929.91,50618025.0
29.08.2000,3955.28,50954836.0
30.08.2000,3973.88,49195639.0
31.08.2000,3995.16,49833274.0
01.09.2000,4036.11,50352315.0
04.09.2000,4070.8,51055140.0
05.09.2000,4090.82,51460387.0
06.09.2000,4106.19,51653722.0
07.09.2000,4135.46,52371498.0
08.09.2000,4114.95,52133784.0
11.09.2000,4099.61,52129524.0
12.09.2000,4137.11,52702737.0
13.09.2000,4152.61,53047295.0
14.09.2000,4135.61,52854154.0
